,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2003-1,1.1903676137718464,948.1298589354705,1343.7255350294195,22.497512966993312,19.371613225575963,84.00202593522148,4.942143432600582
2003-2,1.1904297909228756,948.130897998055,1343.7255350294195,22.49709178597267,19.37175089475211,84.00498173271833,4.939869672354657
2003-3,1.1904660609276427,948.131504117896,1343.7255350294195,22.496846097043964,19.371831201771528,84.00670594792483,4.938543312211201
2003-4,1.190469946999582,948.1315690593076,1343.7255350294195,22.496819773230172,19.37183980609504,84.00689068526839,4.938401202195831
2003-5,1.2126561251622563,948.0324975945356,1337.7669889869405,22.616890432190576,19.394366542808324,83.57598491535931,4.9155161449753875
2003-6,1.2299975225136162,947.9251953494899,1328.0420539507672,22.746955558406878,19.426295537140188,83.14430122040147,4.888706048216046
2003-7,1.250333221567158,947.7928942132935,1315.214149818309,22.90765468676609,19.46719113529204,82.61762180330123,4.855035464972745
2003-8,1.2728983343263656,947.640712882952,1299.5833896423694,23.093026004122475,19.515705388773885,82.01626614520188,4.815454458400342
2003-9,1.2969279727947223,947.4737700554712,1281.4498864757534,23.297107697330294,19.570490349095724,81.3605537272467,4.770913091653698
2003-10,1.3216572489757115,947.2971844278566,1261.1137533712645,23.513937953243808,19.630198067767566,80.67080403057896,4.722361427887672
2003-11,1.3463212748728168,947.116074697114,1238.8751033817073,23.73755495871728,19.69348059629941,79.96733653634197,4.670749530257123
2003-12,1.3701551624895218,946.9355595602491,1215.0340495598855,23.961996900604973,19.75898998620126,79.27047072567903,4.617027461916913
2004-1,1.3923940238293104,946.7607577142675,1189.8907049586032,24.181301965761143,19.825378288983124,78.60052607973341,4.562145286021898
2004-2,1.4122729708956654,946.596787856175,1163.745182630665,24.389508341040063,19.891297556155003,77.97782207964842,4.507053065726939
2004-3,1.4290271156920709,946.4487686829771,1136.8975956288746,24.580654213295983,19.955399839226896,77.42267820656733,4.452700864186897
2004-4,1.44189157022201,946.3218188916796,1109.6480570060362,24.748777769383175,20.016337189708814,76.95541394163342,4.40003874455663
2004-5,1.4501014464889668,946.2210571792882,1082.2966798149541,24.887917196155893,20.072761659110757,76.59634876599,4.350016769990997
2004-6,1.4528918564964242,946.1516022428085,1055.1435771084323,24.9921106804684,20.123325298942728,76.36580216078036,4.303585003644858
2004-7,1.4494979122478662,946.1185727792462,1028.4888619392748,25.055396409174964,20.166680160714733,76.28409360714778,4.261693508673073
2004-8,1.4391547257467758,946.1270874856069,1002.6326473602859,25.071812569129843,20.201478295936774,76.37154258623555,4.225292348230501
2004-9,1.4210974089966375,946.1822650588965,977.8750464242696,25.035397347187295,20.226371756118855,76.64846857918697,4.195331585472002
2004-10,1.394561074000934,946.2892241961205,954.5161721840301,24.94018893020159,20.24001259277098,77.1351910671453,4.172761283552435
2004-11,1.358780832763149,946.4530835942846,932.8561376923715,24.780225505026984,20.241052857403155,77.85202953125386,4.15853150562666
2004-12,1.3129917972867662,946.6789619503945,913.1950560020979,24.54954525851774,20.22814460152538,78.81930345265594,4.1535923148495355
2005-1,1.3878201645314503,947.0046828197005,895.8330401660133,24.20281233998976,20.067604366679465,79.62684251792115,4.200387944828469
2005-2,1.0296972299643636,947.2914435723885,881.0702032369222,23.911871479774703,20.273088237647208,81.83342853942654,4.146637944828469
2005-3,1.0679068845355744,947.7778415551928,869.2066582676283,23.367732921573648,20.211065254842975,84.04743316905616,4.150994756997782
2005-4,1.0838398191370064,948.3202474691712,920.238907427959,22.785945287165045,19.903240754074925,85.15121581114525,4.286766646398703
2005-5,1.1135741649138153,948.9598231410617,800.0217978944903,22.055376786019064,19.5652236276455,86.90897318380757,4.377978068691634
2005-6,1.053707619887486,949.4807373241955,802.5395943314041,21.589077748867084,19.143177172862874,87.001888931776,4.572788690585042
2005-7,0.9603794757433446,949.6598579548574,904.7325071857867,21.522191307794554,18.758749696704133,85.48224372537413,4.790943701839032
2005-8,0.8690430168891454,949.2851858466331,987.230008719013,21.687962282462312,18.638943454475747,84.24250501168659,4.830466424817038
2005-9,0.9372764169504223,948.7205103191648,1131.2240218919576,22.08376558686972,18.59659467397685,82.25731831428682,4.8420930256152905
2005-10,0.8503486033789143,948.1348237680107,1256.8583746509591,22.48261372143333,18.589588008749406,80.50287120610481,4.954210106758885
2005-11,0.9041658160642132,947.602953629811,1351.9533418904432,22.87849979102905,18.781600353375506,79.63835171712655,4.728400733432215
2005-12,1.0507566547885694,947.3590596575992,1397.5453131210932,23.177542685395963,19.087519279893776,79.69220838319143,4.53522064367323
2006-1,1.0734141103682349,947.1776029255282,1403.5506417850427,23.325623974621386,19.43965358301625,80.63455456464676,4.326034324469983
2006-2,1.148901568521501,947.3543171523318,1371.9745782474233,23.295161153648248,19.7980730890175,82.34038644228792,4.024879796431784
2006-3,1.201081251822734,947.7529281827599,1297.4796938305078,22.92954815102922,19.847379993428945,84.14201640302527,4.067129073005418
2006-4,1.1558411342484434,948.3172560939862,1235.6948175446832,22.43560006773825,19.656615188741146,85.43628014876433,4.205974751284177
2006-5,1.1134113267013719,949.0143873009281,1211.307449338185,21.95309911157398,19.257642817542926,85.71917245537512,4.446739915607406
2006-6,1.1469136971942095,949.4146767000364,1232.2770426181996,21.638772916111243,18.854295059866836,85.28543592063438,4.642533680712371
2006-7,1.0650966769184793,949.4272901594935,1312.9279361877354,21.71458766749777,18.615696712983155,83.90654846308853,4.733562743974145
2006-8,1.0833582499232486,949.0729187459128,1396.0834550498785,21.985308374273455,18.532640834981887,82.37878597445385,4.761022830999489
2006-9,1.0170837971418563,948.764834528376,1464.665093366899,22.416637808115315,18.647022272188988,81.04713322065095,4.678184215226009
2006-10,0.9636863015386686,948.3341130276629,1501.5431064355125,22.854780693352968,18.883705076714275,80.191414990597,4.598641972076652
2006-11,1.107553696892576,948.0621628273509,1514.9951420785073,23.18504560937924,19.165815019064272,80.02984926411204,4.433749913703761
2006-12,1.1087407196559957,947.9299583848117,1502.0086705906886,23.34988006334468,19.447610959852287,80.52655774225572,4.37763860088988
2007-1,1.2050843867745409,947.7502071333756,1456.4835899861275,23.42110745157254,19.664051944930655,81.20140576659149,4.323507596588917
2007-2,1.2929022798373988,947.7495493020873,1370.6207593695053,23.255793916264427,19.80230618263284,82.583209364391,4.2435824861121745
2007-3,1.2349893409364927,948.0871776420157,1222.5107972853198,22.7726844056834,19.775663338652844,84.60397707712927,4.324197031603625
2007-4,1.2525723695744955,948.5747969061018,1109.146600773807,22.297476347062048,19.58033326373495,85.8580285335705,4.356616285146449
2007-5,1.1573214601903892,949.0740176160815,1002.5387098780359,21.68018534442076,19.24013100461892,87.02625254892492,4.585166822323896
2007-6,1.225444712352818,949.5922458724073,954.3333257938626,21.234524608862966,18.83663190084735,87.15465259935243,4.877017580031561
2007-7,1.1445520473312878,949.5967218254433,996.4494303841597,21.165767717765732,18.539845343680053,86.04868471440633,5.076489575941133
2007-8,1.0968896158262267,949.269707707418,1089.8731254964543,21.322034124538046,18.373733014086955,84.61434937106439,5.220855115179083
2007-9,1.1012831885337893,948.8293550630159,1213.4985967155387,21.680758297427303,18.411674622198365,83.21324415517957,5.151049448874217
2007-10,1.0520211882443957,948.1477941767791,1310.5790799412719,22.087698811564245,18.628619089303807,82.41687487411234,5.120137334899359
2007-11,1.017157472444104,947.7669191771263,1427.567736549581,22.557112480719105,18.846371501610992,81.4079235981299,5.13415882734654
2007-12,1.3355833641384947,947.4565652985028,1458.4805204703541,22.86860856949254,19.185615555896298,81.62725652662517,5.180583167179985
2008-1,1.4621044904955784,947.1528049455591,1446.0368989285746,23.000353756848508,19.524692371309364,82.57914308660129,5.290697047060839
2008-2,1.5646250465450093,947.1763030277351,1420.3450099179913,23.004014524761622,19.72394899992153,83.47751627210276,5.3150627202267655
2008-3,1.7632385577336254,947.3552571519874,1298.5967228997674,22.5770749700244,19.751508990101634,85.45904059498558,5.340906133495369
2008-4,1.5412816185956921,947.9127987685373,1178.128647827287,22.022389678548915,19.55206097071775,86.96813186742416,5.363809414397567
2008-5,1.5028290729335383,948.4550249086351,1109.8208899727474,21.524314869104167,19.22153336663938,87.68913948127444,5.374254038302814
2008-6,1.4140560217582734,948.9285155152767,1065.410696506706,21.188806060129043,18.90973986347209,87.73840298632253,5.382709940885106
2008-7,1.263610214428864,949.1140449998429,1084.6429838527151,21.211700568136823,18.768428823364747,86.97196589322627,5.388681913369354
2008-8,1.0891280561616448,948.8336226744635,1170.3216227209589,21.52714295840565,18.732368470517084,85.39989456357895,5.372671635444689
2008-9,0.9153356925577624,948.5134089144361,1258.9028940996466,22.004543898966386,18.785193224220045,83.54444175659634,5.206585362839766
2008-10,0.8419470741005467,948.1059186473422,1353.3326812934026,22.4744348907921,18.896840811341743,82.03495177549362,5.007701590553718
2008-11,1.0067094826250729,947.6362484409611,1416.1581088061077,22.753055566466575,19.181799244339995,82.11568692128164,4.7210266804916206
2008-12,1.14178942098792,947.3415902683308,1453.2088774703418,22.98269310750549,19.549696036913776,82.75225556838816,4.368273765779944
2009-1,1.3910699999756246,947.272499816583,1434.8779409775811,23.06682322997472,19.9656426752863,84.26972487381057,4.0622124828410335
2009-2,1.5550087430809312,947.2085859129569,1361.8702719753637,22.95852578841402,20.344547933883604,86.48356342702637,3.780666035809883
2009-3,1.5352807843440608,947.5424841799314,1293.0062498907844,22.795761330324876,20.447599333977138,87.72667843805111,3.674669220356482
