,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2001-1,2.464760111292409,1004.1617413065817,1323.7003125166373,25.66521994512621,22.845727298701814,85.1530757813804,1.2745521096775607
2001-2,3.0955695470000872,1004.0783741854506,1352.8079871343743,25.857772297648047,22.99511956389518,84.9833385093552,1.251745197659501
2001-3,3.0679083775847946,1004.5838351518345,1314.3787294411632,25.883025069591127,22.93220074310223,84.56320800528236,1.1529977082896656
2001-4,2.855248679559243,1004.7603048154318,1332.8930532439156,25.980240083335975,22.868103500998977,83.91393672847377,1.124935439358562
2001-5,3.0062451159525745,1005.0479458645714,1393.9600233507829,26.323439324790417,22.71667708545413,81.83246857908259,1.1034323410385412
2001-6,2.7643659419123527,1005.117530093181,1441.580969670987,26.529047927234206,22.5355414216113,80.17580308469137,1.1153918715059001
2001-7,3.198456152965327,1004.6744466660135,1522.6894487203754,27.139381386794316,22.51197346462996,77.56250990160261,1.1682966367939027
2001-8,3.358741203278746,1004.2070108356531,1579.3716000445986,27.47773878660035,22.65203350491706,76.68797263529957,1.1911190307042478
2001-9,3.5397327078174046,1003.5297344029505,1568.498501241275,27.5178691244626,22.928733807543864,77.6569616940218,1.1943619064936635
2001-10,3.801268619430215,1003.2809242403421,1571.8504336525036,27.55236022227454,23.080688198570584,78.10975521783296,1.2301671495871533
2001-11,3.024813257496659,1003.166653365463,1541.2186964342275,27.31840958273884,23.290516932780665,79.83723708530884,1.2588077068773296
2001-12,3.046514689749544,1003.2942349739541,1507.8664055483043,27.140880684285566,23.33898211525581,80.6745535413396,1.3365762609844258
2002-1,2.9481202092336574,1003.478420539397,1476.9526380941957,26.95263611193053,23.295235265717476,81.27174472178082,1.3748671877140346
2002-2,2.7341280963355077,1003.5698735437165,1418.654666334901,26.806630977887533,23.404619485755358,82.40606119469501,1.3377237215785505
2002-3,3.0285314693024703,1003.9870340671583,1407.3717489066748,26.676865148242733,23.383314461331818,82.9198469039469,1.2627167892507873
2002-4,3.1139629801661246,1004.589648349913,1377.8357447160313,27.018451672466917,23.475129575599215,81.75337550122825,1.236157976011621
2002-5,3.010143910605625,1005.0610589839541,1449.1472559798306,27.397929647216223,23.55464150999915,80.34761819802256,1.2743560542270467
2002-6,3.231229426400822,1005.2428581968707,1537.3263137134447,27.769073632747567,23.42454064966326,78.19264861478055,1.3071065257113939
2002-7,3.1699880908363096,1004.9590062365621,1579.2068068422104,28.103065847715218,23.372708250472645,76.47438797459634,1.3450764223278175
2002-8,3.151933032928073,1004.4017658308239,1659.9423629213052,27.95680861746963,23.28219660514785,76.85050931134556,1.3127711077583122
2002-9,3.266602814790329,1004.0688228206492,1622.9400441010114,27.80148023262834,23.272894096760968,77.56903561510576,1.286433528708401
2002-10,2.9627684015591393,1003.9251687013628,1612.3102088430253,27.732215417659948,23.353607735644864,78.11802408059,1.3269787073239492
2002-11,2.9130276181490022,1003.9941319479254,1578.4561470170008,27.576621645997452,23.466263732429404,79.329993491387,1.3843512139143554
