Ano,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
2008,25.042450990981855,1015.4976257847758,1178.1901548515414,20.685431250305886,16.702481520127012,79.06534279890609,2.1557708892054634,2008.0000000004102
2009,23.64912233894825,1014.9402867673233,1161.2244152649434,21.102013351199478,17.22815468905161,79.50657721129393,2.160374182215826,2009.0000000000036
2010,22.2818208937569,1015.4558427360367,1116.4063726418813,20.997325982457873,17.202373776910942,79.77352945294035,2.1932780817487325,2010.0
2011,21.893653280951636,1015.5672275843972,1153.5050298326212,20.530659671098324,16.4390410807927,78.45105269794742,1.9451241193767235,2011.0
2012,19.391959775539142,1015.8556390030708,1211.716065284637,21.258354806976815,16.943836290949704,77.49171384388059,1.717963254434565,2012.0
2013,21.39507087590632,1015.8300384741218,1195.7066095044195,20.917241613736465,16.705437334896924,77.99068575923427,0.8636738023549858,2013.0
2014,21.938686547876753,1016.0867960413594,1207.584150049458,21.687354003351583,17.560127613101905,78.48422777806606,0.8699864593335268,2014.0
2015,21.991987413699107,1015.6726851975126,1082.1483384211188,21.678520209492657,17.894377397358536,80.09853631505867,1.1674177496392142,2015.0
2016,22.606188744314725,1016.0856463020335,1156.1383256036654,20.86225812724812,16.429110386995145,76.9924511218295,1.9191055396611745,2016.0
2017,21.820660100556374,1016.2801505938725,1182.90917119763,21.59870140517803,17.096923022950335,76.69080822950302,2.0389899427203733,2017.0
2018,22.34066751571767,1015.9809517775594,1170.931123886911,21.421637863215807,16.894453971219015,76.56318931238764,1.9442591209803588,2018.0
2019,17.602181579490388,1016.1080292600333,1158.4965806727446,21.738249696330538,17.03776523365256,75.73469084049556,2.0889862119422467,2019.0
2020,18.12028566171732,1016.0090291147877,1209.2201102954598,21.2336312701838,16.254565696181785,74.52938224161987,2.0074548771086804,2020.0
2021,20.455684001520606,1016.1283981779446,1169.8378267659152,20.89657107787306,16.316014589506864,76.28460038969747,1.5956385803606923,2021.0
2022,18.456476663313165,1015.960202238518,1164.297478262494,20.53447671220292,15.9272974595724,76.12741685352312,1.6043938390925845,2021.9208440184723
