,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2001-1,1.997684382707133,1007.4965472990272,1663.4081198797353,26.63624511968766,22.04486623143881,76.40542274705581,1.7960335861495136
2001-2,2.109919376321437,1007.4768295570917,1537.7168257824721,26.546890280977983,22.168925371223757,77.39386360727086,1.7717325108806965
2001-3,2.1494334428176005,1008.3027984724357,1421.3830829670221,26.096526524364226,21.88412543736132,78.07124455965182,1.8154031458013316
2001-4,1.9718365435927943,1009.003048088411,1384.2450918021768,25.705858321599248,21.521913455794504,78.13748879928315,1.9058601350486433
2001-5,1.881349277260735,1010.0809634597566,1306.643287359718,25.157616940817547,21.065467565162262,78.49524426706166,2.0569938304622926
2001-6,1.771230561911955,1010.7749587151809,1305.4672442786032,24.688452316186332,20.630779084419228,78.58474961989404,2.184659490044098
2001-7,1.7984086071912857,1010.7698013714664,1332.4455422204053,24.530384815376483,20.53771622857138,78.88374112619593,2.2524286375319273
2001-8,1.9741774053924306,1010.2846697360199,1391.1613883987498,24.678053986786548,20.604288603689017,78.56053229322546,2.2549344553470005
2001-9,2.133609487752769,1009.2570118000637,1475.5123430051322,25.004024640050936,20.97753799936181,78.8455888008034,2.1892696751846
2001-10,2.2476085809473414,1008.5213255152106,1533.1937011436119,25.361988505057703,21.304030632372044,78.77902729618162,2.120400943312711
2001-11,2.4018688642795465,1008.0028241091493,1611.04389805264,25.729936634744444,21.554752472809664,78.28711650984428,2.0224527254200826
2001-12,2.189625807385869,1007.7688258091508,1643.4788409348153,25.99102291676198,21.82545014023652,78.34242795195213,1.9583648336384076
2002-1,2.063122222548403,1007.6101567018978,1637.1716674452582,26.168794623982865,21.911190661129528,77.91942135859345,1.870185775373488
2002-2,2.1747443976568994,1007.804365688629,1580.6280658906653,26.161068770004437,21.841485795806097,77.60095998809314,1.8520290770350125
2002-3,1.9431439099438896,1008.4245547351308,1477.6485197589002,25.9258223403477,21.672613515417833,77.86328343283165,1.846900528626261
2002-4,2.000189672995888,1009.2004659590673,1371.0239660996465,25.454055975360706,21.379075922829806,78.65351317126759,1.8094140764509468
2002-5,2.005606088435117,1010.2117457377411,1315.1956101058233,24.962816749571886,20.972710709319504,78.97855752136287,1.8673889695747985
2002-6,1.8685863299748628,1010.7672607959606,1309.0830288546438,24.661253544912036,20.788473254567965,79.50152844393442,1.8873448523564953
