,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2004-1,3.435609747813074,1008.7098239556296,8423.84368002827,25.85463945278705,23.33822068888271,86.74303798201706,0.9453610106908911
2004-2,3.1887309599342784,1008.8908738361554,8744.735213077147,26.29535331180736,23.37755611301652,84.98697466063115,0.9574234360194456
2004-3,2.681265897406534,1009.1340557626082,11436.205240813959,27.048530391973188,23.281824621399014,81.20014034410336,1.0451246868049882
2004-4,2.249142345282982,1009.3874122665002,13719.902686816233,27.54244239225717,23.147245547834107,78.32696042697522,1.130874309234605
2004-5,1.7241006918038546,1009.8814884647612,15839.026101389236,27.965128511407393,22.997722959086975,75.69683822904253,1.2380685074513103
2004-6,1.5200019821695427,1010.0440567377611,17154.933844170046,27.761209662857258,22.817441486093067,75.8166904748526,1.2202698272768155
2004-7,1.9303635738829925,1009.6668537240058,16517.153724507516,27.465477437053135,22.909529746277887,77.45207330389051,1.1700362752123483
2004-8,2.178961040963493,1009.356779672408,16066.362210515008,27.546214194458212,22.985334232881367,77.51811433792399,1.0957219007366787
2004-9,3.1600750093387244,1008.7940452012997,15311.11968717064,27.663406865082493,23.024223548702935,77.2816286980635,1.0125544751114022
2004-10,3.7705604581072065,1008.3752659346363,14614.618720688166,27.80283683333356,23.154365277127024,77.20192777493439,1.0051203382567147
2004-11,3.811790956027038,1008.2095279434379,14018.892310026578,27.751432828168237,23.16646492844963,77.55192023796417,0.9860677718766565
2004-12,4.122247344085312,1008.219519138999,13419.250198520624,27.282826838683565,23.242904776767624,79.94887009841193,0.9724923224664084
2005-1,3.4476887649557746,1008.2301247309886,12845.626658553438,26.84657546740268,23.370507990126423,82.42156062807325,0.9354665951552461
2005-2,3.0978694631560244,1008.3995688447532,12422.432014870144,26.77405080222361,23.454524921476573,83.10337837821443,0.9125072278611807
2005-3,2.9344931469220055,1008.5922657137035,12032.163939841723,27.116279227157378,23.386108841493268,81.30323688495398,0.9045625474854389
2005-4,2.750528261612962,1008.7441385128895,12668.17051634975,27.61904546033566,23.17197600837273,78.22414518903018,0.9759469537208268
2005-5,2.714599370179038,1009.0199845677538,13530.812577785367,28.096317159274882,22.988970479489335,75.33602874894159,1.0742788252209787
2005-6,2.8221463336407977,1009.2445860074453,14093.247645923913,28.301261060256603,22.745648185933554,73.38319180753497,1.1530966186994138
2005-7,3.300534134486475,1009.3457939032485,15339.348256786981,28.147440024933903,22.63053164713063,73.5482601778863,1.2451913602351776
2005-8,3.4516338745673067,1009.0069293084929,15399.78452519208,27.90168079375618,22.696199468613635,74.7915781489438,1.2678369244031766
2005-9,3.850829822108448,1008.5445035955725,14921.282120475658,27.649403632476247,22.93073832573892,76.59753605094105,1.2407933809683753
2005-10,3.8621018608958084,1008.0968180513265,14525.13183699014,27.766010085445675,23.51394820746227,78.17356116303029,1.1901926496181656
2005-11,3.4670157517645133,1007.8429547301499,13799.776615380206,27.847189462644085,24.039688029335412,80.02940636082022,1.1447167119153627
2005-12,3.439464769109868,1007.973620700911,12971.426459394386,27.67966745359362,24.470355533067316,82.61482249718743,0.998818135457136
2006-1,3.279363108891857,1008.254254034455,12672.047686722668,27.530289450489626,24.649335132088602,84.28600116052165,0.8441599552650121
2006-2,3.289574056218805,1008.7251865301122,12432.123772760302,27.145657228149812,24.444706868607444,85.51107572372568,0.7093489765119401
2006-3,3.385297204866611,1009.3401453356367,12333.284664904524,26.77198095052072,24.212915136517495,86.13603208322786,0.5687943993235204
2006-4,3.344220458184445,1009.7877117483349,13436.030941643054,26.677612004106273,23.90575091483578,85.2172389664438,0.5619246959653609
2006-5,3.4275164871850876,1010.0647887960309,14300.906202918035,26.710923237395008,23.588675798267683,83.699612922851,0.6562597932889551
2006-6,3.5471526386327916,1010.1432399007243,15138.217168509262,26.81414450706031,23.288288845848154,81.934432183434,0.7766663281896244
2006-7,3.5021470912599946,1009.7394110795418,16107.783874582696,27.009405583493763,23.04553583614314,80.06789629693723,0.9313650610603362
2006-8,4.029224014336917,1009.2337103546271,16022.719278113591,27.090378550178077,22.94859997900269,79.31247972426983,1.0275229083094506
2006-9,4.177630560417887,1008.917586629511,15426.788372270094,27.068165561067214,22.92314559929202,79.30412198622368,1.0747905268914877
2006-10,4.279797704520515,1008.5087292241509,14952.603547675664,27.043916648659597,23.020360158539766,79.85065601335032,1.10627594749457
2006-11,4.308427595084825,1008.5241768568349,14013.020332661876,26.770353891565666,23.080312157416266,81.33377916463074,1.0934100515254426
2006-12,4.001409059001193,1008.5928946136786,13347.32857764748,26.540685750371164,23.150591636564958,82.69186226440581,1.048890408902433
2007-1,3.6986406870523467,1008.6112585038901,12940.196418249203,26.380890567481153,23.213523315724785,83.7138915975409,1.0140181570238123
2007-2,3.381896168655131,1008.7140391844058,12467.904107705925,26.23405082009314,23.2203423228188,84.43206503737149,0.9613511454819068
2007-3,3.2506200394748044,1008.8559568751925,12361.633502434732,26.30953147541566,23.19416465937291,84.00397860876078,0.9200734559564131
2007-4,3.20597685286914,1009.1131512535655,12387.525872243616,26.4498005267661,23.140539146502153,83.09896988376079,0.9521414642145087
2007-5,2.7990639310279652,1009.1987307861613,12768.512904275642,26.60649932535315,23.003072066003885,81.76434013048652,0.9899407615551151
2007-6,2.7230588436603793,1009.39085486803,13418.76758240943,26.733377529637604,22.82345114861968,80.37422479560637,1.0818482131088405
2007-7,2.5241368405044193,1009.0650574289119,13986.751688406479,26.87995665285634,22.83327370104025,79.62841639116701,1.2342523866466852
2007-8,2.5425982433505543,1008.4801465077186,14455.831240865607,27.486214317581048,22.924888919182536,77.3327987033,1.4825809846788478
2007-9,2.958680576083316,1008.0557281456897,14117.243475763078,27.99061908704849,23.186422630478074,76.14983256015185,1.7622115492851553
2007-10,3.000490757470786,1007.552645206349,12367.816305685341,27.995161659766175,23.362146027015964,76.88024452446737,1.7928388512785969
2007-11,3.1927493625146757,1007.5378594002792,10385.852550085385,27.916511765860736,23.40812674540714,77.5368897639139,1.754065577513994
2007-12,3.2644661297147834,1007.8047128304052,8042.143033697496,27.295368820669673,23.32989928672865,79.95150744229684,1.5809338042435226
2008-1,2.9369640025516994,1007.8976391741801,6439.045965636148,26.64463822350735,23.17719430770692,82.29415342872888,1.308569371938754
2008-2,2.743358947820666,1008.1729416918579,6019.303703506256,26.540339176545643,23.158616335516843,82.69170493118096,1.2570915507734612
2008-3,2.6001652103354402,1008.427750930009,5777.9167352667655,26.543183260666474,23.106967698006518,82.44510131659788,1.2273423534667944
2008-4,2.057576003365281,1008.6265347044344,4257.301489686361,26.91996736756516,22.935156880748874,80.09710965831877,1.3244177551728316
2008-5,2.3552717787624067,1008.8844938167118,3306.1121367802843,27.316599253985082,22.82174282966306,77.82557845637542,1.4322877882622886
2008-6,2.5185376854355073,1009.0043321642971,2434.3932424755767,27.54575935977392,22.69899726738287,76.27089692208422,1.4936103050361667
2008-7,2.801517975767857,1008.8581128424163,1698.7769882578868,27.73295965119787,22.609130155814,75.08712921160327,1.5408854949941058
2008-8,3.3341559446144844,1008.5334863543637,741.8752862524943,27.600054871433148,22.71472969836079,76.09338540971667,1.4445173306886976
2008-9,3.0836393968790676,1008.205207936375,994.6464981679568,27.5047848377834,22.75886662156405,76.69170510527894,1.3675999940965655
2008-10,3.1302846035689558,1007.9623850179981,1175.0175551043037,27.341639027934267,22.82608394097856,77.7240523828577,1.2784154053857881
2008-11,2.990805750147995,1007.7780148043278,1101.5580947868434,27.011537733059434,22.924208949568015,79.61460800815651,1.168260856705732
2008-12,2.8702319128432587,1007.792944239832,1102.7230027921973,26.67034340043974,23.02100347649419,81.578866126418,1.0766636696902443
2009-1,2.9901901843546264,1008.0575571065318,1074.2199853572079,26.330119879692745,23.080796900726398,83.37243585242814,0.9924514400387526
2009-2,2.795189385880559,1008.2602295400703,1053.3534323537772,26.17100308893013,23.13905850634322,84.32424024977077,0.9512480625006966
2009-3,2.768336170167078,1008.6476363503917,1070.751853043878,26.179825520721185,23.154956799034462,84.330590774083,0.9623338197911339
2009-4,2.7116129688323847,1009.1004571895346,1113.0135548236985,26.263630186137732,23.055141375065563,83.50038400331934,1.0125332421557771
2009-5,2.796371168812725,1009.2924674932509,1202.4326441503395,26.487246033807036,22.964960490959378,82.10701420511076,1.105863028530918
2009-6,3.0396558685786705,1009.46304769752,1297.151770096863,26.715411308574403,22.80644559270434,80.40915523610913,1.1852294266478827
2009-7,3.177828317764249,1009.2616263666694,1380.2860658787158,26.936685468743907,22.683382227847144,78.87376774758138,1.2374182383801062
2009-8,3.3771686057068964,1008.8142293878781,1419.3286604628831,27.170284380083956,22.59888424931466,77.47212876378678,1.2648467657465103
2009-9,3.2682178994128663,1008.4735594281243,1390.0704598002606,27.21275375981323,22.618592251660345,77.36050150411991,1.1981962090046518
2009-10,3.212285253967319,1008.081444232445,1354.1933210802285,27.160926337332747,22.71971240928898,78.03562342361555,1.1531252833915124
2009-11,3.0065259539285907,1007.8100043170665,1294.975275904935,27.126400372981497,22.9097204349898,79.07899610193424,1.09250980968127
