,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2002-1,2.4803718001106505,930.5989351318483,1539.100808191809,24.06360079045059,18.804389080901174,74.90797531041986,1.2538382056451614
2002-2,2.1787797603096553,931.7969055619558,1525.2358486230755,23.58136960765489,17.6665530593958,72.4780021921403,1.2874269153225808
2002-3,2.151817265769645,932.5297660116913,1521.158900490809,23.163697649982932,16.304565625533368,68.88675715245775,1.363705850507765
2002-4,1.9640985271427518,932.9864192374978,1491.4920345682385,22.908417312041305,15.202482292200035,65.84441844278032,1.422884037911759
2002-5,2.125605777311077,933.6846664548435,1474.383877449039,22.75786658727111,13.619873424280106,61.09059682676833,1.526582213642625
2002-6,2.199888219947398,933.9043401819893,1483.9106797837599,22.910652446110298,12.69719780052318,57.483944319375205,1.6325998548260816
2002-7,2.291135507088586,933.3163370808696,1529.7023997858544,23.716817519392187,12.59454355158419,54.667432655048515,1.6266254831951612
2002-8,2.512931043819466,932.7936202110799,1532.7110291242893,24.142939143995818,13.317631796012344,55.81667214056967,1.5867941919683661
2002-9,2.3126767988755295,932.1787318843978,1508.307021863995,24.372863103712252,14.71126317630589,59.77830809169644,1.4501482073052236
2002-10,2.2536608148595505,931.7096229673328,1490.4169201862626,24.544942544813605,16.095888683138135,64.0813463622943,1.3026823165431556
2002-11,2.2740421252784544,931.7504977999172,1475.9613886329648,24.264342304315328,17.29393750761512,69.13634862769194,1.253214574280602
2002-12,2.1419856378430966,931.7308233105603,1475.270541578843,24.13208083822682,17.96567741726037,72.03975159231412,1.2030977855786633
2003-1,2.2130417106549287,931.9595459848558,1486.4453977027613,23.971617703526135,18.270238514662466,73.64905086864404,1.2130176818092262
2003-2,2.021027573842862,932.363096815316,1483.9710929035311,23.534385813756955,17.70409340610911,73.00664920826081,1.2436704298426282
2003-3,1.8231479440459535,932.79821725289,1450.4273915472168,22.93406677428943,16.66765238367174,71.37889452929446,1.2622063570544366
2003-4,1.7561174013385044,933.5321249128541,1458.2646052472426,22.34687928128455,15.045929913435575,67.63231663857123,1.3554238641930643
2003-5,1.3315303013527169,934.0182745011347,1466.4681428329623,21.987268032024236,13.454185366716528,63.21600194313328,1.4347790612668432
2003-6,1.3666140892710263,934.1703771377672,1476.5352333534308,22.291462739600565,12.672614722584154,59.59285008088516,1.5494145237181265
2003-7,1.4399356803156067,934.0513740568049,1483.297350383052,22.788787547241018,12.510517048521974,57.20758374647339,1.6412369525451465
2003-8,1.4599756320555246,933.3559573318495,1470.3431187078756,23.42853692317643,13.50170294749233,58.32497341524179,1.634141446477677
2003-9,1.8338886337957525,932.6685698560531,1469.3662915532282,24.001646380745026,14.68139823936967,60.48397394812366,1.5935837687889023
2003-10,2.0426462775214493,931.8336825766891,1421.5869116245165,24.04950063618758,16.03346683956586,64.9870710085228,1.4796773270965045
2003-11,2.0626110041528434,931.3448480159668,1393.6810552939319,23.97760458506669,17.309783214185565,69.93536817181256,1.3537976427999314
2003-12,2.216127056590696,931.1106960066829,1410.5028734688253,23.929384796365913,17.874917312704465,72.32914064343736,1.2743760881526753
2004-1,2.087465554554473,931.1020071669625,1380.18670887926,23.62236944457801,18.29763009891051,74.95320695577352,1.2088313145236393
2004-2,1.9879137978106607,931.7614976339952,1381.976331331774,23.523689751442134,18.110338502157838,74.47666038912394,1.2738378452502024
2004-3,1.693468517892288,932.5720658548989,1387.9906171466107,23.03469116836502,17.173282230518748,72.6290400535298,1.3308975709699291
2004-4,1.3428795588703968,933.348325295581,1366.7834243016785,22.37638624147703,15.9410017963509,70.33307714283642,1.4304947259653282
2004-5,1.1613086030271815,934.1066498003862,1409.393770440191,22.063082061412935,14.105932392144993,65.12585557713778,1.5680493044559742
2004-6,1.266276113298311,934.1974140773931,1501.8130621367652,22.253175401257863,12.194706833067443,58.9544930996188,1.6286109174112242
2004-7,1.4942709275864112,933.6270406192359,1539.2758271089035,22.904432971560286,12.021773090126047,56.47416899829311,1.6888975194292246
2004-8,1.645338189189971,933.1470843519312,1564.97742611262,23.581010380113078,12.606181539204243,56.41151552798338,1.6876205486469948
2004-9,1.986013332011132,932.3548424271287,1535.9326638756877,24.024849866794053,14.013243785381702,59.79742993708902,1.6157906432976035
2004-10,2.006087738439628,931.7140353403781,1470.8300566433875,23.97532333114869,16.112922771400996,66.36775667935947,1.4720284920033382
2004-11,2.12749110950846,931.716833469686,1454.8978579208938,24.227924931069104,17.190024458275136,68.85642356602702,1.4646214399632445
2004-12,2.400099854029088,931.4904980734169,1431.7806236894228,24.295801893273712,18.007846857387477,71.54432392718866,1.3409684702267175
2005-1,2.4574981947965115,931.6333508098912,1431.0883918811905,24.512089194255395,18.425153860630985,71.89240595921139,1.3494535168165174
