Ano,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
2003,22.78839917050105,1010.373672744733,1209.7774447028476,19.826428624623997,14.4020317906951,73.07605559250753,1.6933109706318055,2003.000005723684
2004,17.969121198160423,1010.6639523590408,1236.9873398419356,19.668299955818426,14.176408243583909,72.80404810815,1.6911995677055633,2004.0000000484597
2005,18.74259095136433,1010.3226519458271,1172.5261720570354,20.066565395068498,14.706917251795792,73.63785778678792,1.6067529864642385,2005.0000000004102
2006,19.220566825014153,1010.1464707183944,1196.5669933946244,19.844460872048913,14.60886180275462,73.66291040614416,1.5902032803901394,2006.0000000000036
2007,20.147928282365864,1010.2047124283569,1159.707297449176,19.63699955403567,14.5555033517941,74.6291505090311,1.649981164632452,2007.0
2008,22.252836263893748,1009.808828442323,1176.3947785259436,19.3096142287917,14.281947767354119,74.68657182830458,1.6414332541682406,2008.0
2009,23.298792981389436,1009.0115331380897,1147.0356123099089,19.46775952362862,14.618424846531006,75.44356277697428,1.5331490650056905,2009.0
2010,21.318925197822402,1009.5425257385282,1132.1530434357437,19.60608084206017,14.907113478334898,76.15879938958794,1.5060087741822141,2010.0
2011,21.718194220047113,1009.4646894058797,1195.5037262920857,19.21686095594213,14.449599912654946,75.89124181964497,1.498239220385437,2011.0
2012,22.739123001357434,1009.572250081098,1259.3650404443945,20.210964842552837,14.820933487423341,73.4193012003378,1.4216078320582965,2012.0
2013,23.058115877171126,1009.8331230568518,1220.1394684759784,19.598188210870443,14.680916892021152,75.34560375860184,1.457625878431685,2013.0
2014,24.78257887380856,1009.8208974480934,1192.9968224785005,20.42744809821781,15.89920595269612,77.19093973096106,1.3388790496164524,2014.0
2015,24.722731633970323,1009.5734946754807,1124.2107753129008,20.488014680145298,16.316845010732987,78.84004787759318,1.3710748593631754,2015.0
2016,25.442953999954234,1010.1692352768105,1181.9154130494298,19.576238778841887,15.522792854675238,79.29161636683128,1.470329127014807,2016.0
2017,26.90800779664385,1009.8610151241951,1211.9404228613887,20.587392545186393,16.43964906384068,79.03732003433706,1.4932294821916923,2017.0
2018,22.976635151725546,1009.9672647068547,1199.9651331760733,20.125617939181705,16.238804869074958,80.28244201358514,1.637442707009397,2018.0
2019,22.757320458727857,1009.9570245709116,1217.112646979885,20.56841736307805,16.03505717034133,77.53850412054767,1.505246887701885,2019.0
2020,23.867538126805307,1009.6794627398702,1252.0413608213628,20.030847327269523,14.824541097481466,74.3176994659213,1.533729787123363,2020.0
2021,23.461310987799646,1009.8905225531308,1244.4241757102693,19.905292058461875,14.91306615848194,75.1075148950797,1.5033888188639395,2021.0
2022,19.415147579874336,1009.8881085871722,1187.2631766385114,19.181644631066387,14.580390938856652,76.82932648553056,1.4552850695580617,2021.9208440184723
