Ano,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
2003,37.54798497976764,1012.3151178325805,1225.337377307876,25.927458913806273,22.090142121523836,81.05601555407684,1.2841203980110147,2002.9160846962707
2004,38.9399086988988,1009.2055826147584,1156.3880500768103,25.975772436811045,23.124135858521566,84.94893904012663,1.1016056162220174,2003.841551124229
2005,40.57379801428295,1004.6312184756915,1060.4461059985458,25.990370397593676,24.53462190442995,90.4788528231291,0.8755834981444233,2005.2538960431539
2006,40.736315816111464,1000.6723973556769,1010.3160071201455,25.880775089978147,25.254660625938907,93.83065210346926,0.8226210952436634,2006.7002674538182
2007,37.713903708707974,999.4095190230505,1078.7995436940164,25.55649400262001,24.217329486056588,91.18934325984607,1.1592872332263342,2007.7278091441128
2008,36.27866634052101,1000.7873367428255,1253.5488521760851,25.695365615306347,21.684983687631114,80.94910522162597,1.666929744865195,2008.0784742468416
2009,38.31176354964205,1000.6396724995403,1211.9508690705259,25.970312270432753,22.37829286025,82.48210120019365,1.3333620077218422,2009.0006759621283
2010,28.341404188928898,1000.5571585544144,1469.1893073729777,27.126153023120242,21.573487619514054,74.75190370092932,0.9260285261140798,2010.000005723684
2011,32.94557237900136,1000.3676307829874,1262.411133289136,25.8414557246191,21.898333806099902,80.64149564109468,1.6658852434838545,2011.0000000484597
2012,31.204244048214285,999.9387598927832,1303.7716527471507,25.94702985514975,21.74915044781191,80.03587178393546,1.2939881006578566,2012.0000000004102
2013,32.023289129559934,980.4080809939774,1331.9925765504304,26.092964489433587,22.03528325822937,80.30908946805955,1.8343513775953852,2013.0000000000036
2014,33.6906786249961,979.7614079728688,1288.269918182663,26.26684515350391,22.37731030664007,80.92651184679768,1.355467679827748,2014.0
2015,31.83957372859672,991.8111740701726,1279.09045156908,27.18763964628717,22.541944550735476,77.85810497165696,1.3463158157875201,2015.0
2016,33.66867998797377,994.6377913842624,1359.0940753105288,26.44865827084874,22.01301839429161,79.13040458656704,1.297957081750692,2016.0
2017,31.249720328750563,995.950642651295,1344.635431582849,26.946059997734505,21.571744237340326,75.56935194968037,1.474254745235836,2017.0
2018,41.57365441840489,998.3598179259587,1353.5156638406959,26.5293860556536,21.532575107665053,76.59632603861441,1.474638334233102,2018.0
2019,17.41290908249687,1000.9739936947032,1338.1627594529368,26.270875541698548,21.643359868461317,77.69254037867242,0.7997021829391077,2019.0
2020,19.668860569247954,998.9189265676335,1527.5559560412469,25.56986141851608,22.576155433414215,82.09240375993484,1.0419740201236702,2020.0
2021,44.743438089273695,999.1176074827167,1564.600911565535,25.580688068891288,23.359689257460598,84.7635739497213,1.8747622467692888,2021.0
2022,37.82146223497047,1000.8382348402359,1439.0913702313103,26.405941194147587,21.612886853647524,81.70605840996046,1.7969487380525686,2021.9208440184723
