Ano,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
2003,24.132116913744333,1001.0097756110705,1682.6362128206317,25.666744474797046,22.612207580727315,81.55618293590932,1.6619837233141492,2003.0223675277336
2004,19.880981119955955,1000.4450683536387,1766.7126837365315,26.31080246306898,21.746401119320108,75.57246572617483,2.01250229127872,2003.7023244788222
2005,12.647714727460617,999.4532309711722,1908.2728539609461,27.41248351645696,20.257744415321426,65.07911101011734,2.6197382167340453,2004.8116484349512
2006,4.7958606018481875,998.3545579222435,2057.9447316581204,28.656431239027814,18.58839461832458,53.238901185832326,3.2963756969777234,2006.1797574194206
2007,0.1246819355756208,997.4693472697304,2166.3537299741533,29.727283590036873,17.180519543868105,43.21468547427195,3.8550955539883325,2007.6360681600454
2008,0.0,997.1178970765104,2184.1252620551427,30.309678528739436,16.47628700749055,38.169313096388414,4.108578609744451,2009.0099973846409
2009,1.677248703095095,997.6205054054614,2061.8847410471863,30.088254014390817,16.917864824730454,41.265633273133886,3.8695056862246573,2010.1309618210216
2010,14.47665415865622,999.2974703194612,1750.257580096382,28.74764800624634,18.94742081112636,55.66649522546057,2.9505576054075306,2010.8283781970033
2011,28.7730984552679,1001.2445763987117,1482.8701633670269,27.20475782664474,21.594412422551613,73.45101908481037,1.7695595815574938,2011.0784742468416
2012,18.157080218255164,1001.6381133441706,1516.9892015359435,27.43219519765691,21.25490346167898,71.31172766437548,1.829791653894062,2012.0006759621283
2013,23.417457060171174,1001.7258740239823,1482.6249664314353,27.486970256770118,21.15582019126906,70.58390919070561,1.880642165999032,2013.000005723684
2014,17.118140309806286,1002.0167236305145,1578.0791848286653,28.146738436922522,20.564287781724193,65.88543013080631,2.0599829155287095,2014.0000000484597
2015,3.250496547834722,1001.9940584798579,1555.4448484806444,28.229678720859976,20.23067289381682,64.45298880220808,1.9992310018735424,2015.0000000004102
2016,28.24741591699854,1002.1428109863937,1538.3919395859527,28.245825770506816,20.70130795303158,66.26258136616107,1.8641620322210724,2016.0000000000036
2017,27.57405506126519,1001.9000867200674,1545.7944665857497,27.85632015290282,20.754481362032895,67.59648292317495,1.845616663518138,2017.0
2018,30.818796648521293,1002.4979931706633,1404.3915128012943,27.597358287898185,20.449052665528217,67.43092315921677,2.0055441160494287,2018.0
2019,30.831773305251986,1002.1611848594343,1495.7118026673782,27.68882527646194,20.63198659314588,68.04383056844323,1.8843908657261252,2019.0
2020,25.342684107930697,1001.9314032343233,1142.9011608419776,28.664318732058433,20.50927010859932,63.86061139706022,1.85582344714902,2020.0
2021,2.2907267068072463,999.9210163872154,157.44240015075545,30.840560023440275,18.961157624632587,50.385030144741016,2.548193623684337,2021.0
2022,1.7637215069572791,1001.9207922805016,1139.610267503063,27.68422835368533,20.31651127221972,61.46724060267689,2.1914937632317177,2021.9208440184723
